source_id,source_name,author,title,description,url,urlToImage,publishedAt,content
,NPR,Adrian Florido,Chants of 'intifada' ring out from pro-Palestinian protests. But what's it mean?,Chants calling for “intifada” have been a prominent feature of pro-Palestinian student protests. It’s a charged word whose use is perceived differently by people with opposing views of the Israeli-Palestinian conflict.,https://www.npr.org/2024/06/01/nx-s1-4958278/intifada-chants-pro-palestinian-protests-israel,https://npr.brightspotcdn.com/dims3/default/strip/false/crop/2922x1644+0+355/resize/1400/quality/100/format/jpeg/?url=http%3A%2F%2Fnpr-brightspot.s3.amazonaws.com%2F76%2F27%2Fc89f9f124992ba37b73debbff657%2Fimg-6733.jpg,2024-06-01T10:00:00Z,"NEW YORK The chants at a recent pro-Palestinian protest at Columbia University were loud and defiant.
Intifada! Intifada! Long live the intifada!
That term is one of many that have become points of… [+5715 chars]"
,NPR,Suzanne Nuyen,U.S. prices far outpace paychecks; centuries-old fruit found at Washington’s home,"Median home prices were about five times the median income last year, according to a Harvard report, and it could get worse. And centuries-old cherries were discovered at George Washington’s home.",https://www.npr.org/2024/06/20/g-s1-5327/up-first-newsletter-us-home-prices-cherries-george-washington,https://npr.brightspotcdn.com/dims3/default/strip/false/crop/5875x3305+0+240/resize/1400/quality/100/format/jpeg/?url=http%3A%2F%2Fnpr-brightspot.s3.amazonaws.com%2F28%2F99%2Fbb6b1f3e4fd99a62fc17dee7d998%2Fgettyimages-1176399197.jpg,2024-06-20T12:21:16Z,"Good morning. You're reading the Up First newsletter. Subscribe here to get it delivered to your inbox, and listen to the Up First podcast for all the news you need to start your day.
Today's top st… [+5644 chars]"
,NPR,NPR,Mexico's first female president; a Georgia cancer patient's Medicaid struggle,Mexico makes history with its first female president. How an extra $30 a month kept a cancer patient from qualifying for Medicaid.,https://www.npr.org/2024/06/03/g-s1-2500/up-first-newsletter-mexico-election-first-female-president-georgia-medicaid,https://npr.brightspotcdn.com/dims3/default/strip/false/crop/4459x2508+0+190/resize/1400/quality/100/format/jpeg/?url=http%3A%2F%2Fnpr-brightspot.s3.amazonaws.com%2Fd6%2Fd7%2F81ed42e1429c8fae28ca4ad5f3a6%2Fap24155238683907.jpg,2024-06-03T11:51:01Z,"Good morning. You're reading the Up First newsletter. Subscribe here to get it delivered to your inbox, and listen to the Up First podcast for all the news you need to start your day.
Today's top st… [+5002 chars]"
,NPR,Suzanne Nuyen,Hunter Biden found guilty on federal gun charges; Philly’s tribute to Marian Anderson,Hunter Biden was found guilty of three felony charges stemming from his purchase of a handgun in 2018. The Philadelphia Orchestra renames its concert hall after hometown legend Marian Anderson.,https://www.npr.org/2024/06/12/g-s1-4027/up-first-newsletter-hunter-biden-conviction-marian-anderson-philadelphia-orchestra,https://npr.brightspotcdn.com/dims3/default/strip/false/crop/1024x576+0+54/resize/1400/quality/100/format/jpeg/?url=http%3A%2F%2Fnpr-brightspot.s3.amazonaws.com%2F99%2F85%2F3843a4614808a8483556b58bcccf%2Fgettyimages-2156997374.jpg,2024-06-12T12:39:37Z,"Good morning. You're reading the Up First newsletter. Subscribe here to get it delivered to your inbox, and listen to the Up First podcast for all the news you need to start your day.
Today's top st… [+5082 chars]"
,NPR,Suzanne Nuyen,Final words in Trump's hush money trial; South Africans vote in a crucial election,The jury in Trump’s New York trial begins deliberations. South Africans head to the polls in an election that could bring the biggest shift since the end of apartheid.<br>,https://www.npr.org/2024/05/29/g-s1-1502/final-words-in-trumps-hush-money-trial-south-africans-vote-in-a-crucial-election,https://npr.brightspotcdn.com/dims3/default/strip/false/crop/1024x576+0+54/resize/1400/quality/100/format/jpeg/?url=http%3A%2F%2Fnpr-brightspot.s3.amazonaws.com%2F7c%2F2e%2Fb037049049e4a266b70b0abf9823%2Fgettyimages-2154554610.jpg,2024-05-29T12:36:44Z,"Good morning. You're reading the Up First newsletter. Subscribe here to get it delivered to your inbox, and listen to the Up First podcast for all the news you need to start your day.
Today's top st… [+5082 chars]"
,NPR,Suzanne Nuyen,Apple debuts AI features; how plastics became ingrained in our lives,Apple announced several new AI features and a partnership with ChatGPT-maker OpenAI at its Worldwide Developers Conference. How the plastic industry ingrained the material into our lives — and what activists are trying to do about it.,https://www.npr.org/2024/06/11/g-s1-3861/up-first-newsletter-apple-ai-chatgpt-openai-plastic-recycling,https://npr.brightspotcdn.com/dims3/default/strip/false/crop/2876x1618+0+150/resize/1400/quality/100/format/jpeg/?url=http%3A%2F%2Fnpr-brightspot.s3.amazonaws.com%2F37%2Fab%2F1fe3989149aa949c582e9df6b8fc%2Fgettyimages-2156418778.jpg,2024-06-11T12:00:16Z,"Good morning. You're reading the Up First newsletter. Subscribe here to get it delivered to your inbox, and listen to the Up First podcast for all the news you need to start your day.
Today's top st… [+5484 chars]"
,NPR,The Associated Press,G7 summit opens with deal to use Russian assets for Ukraine,"With the U.S., Great Britain and France facing elections in coming months and a rightward shift in European parliamentary elections, there is pressure for leaders to act while the status quo lasts.",https://www.npr.org/2024/06/13/nx-s1-5004432/g7-summit-ukraine-russian-assets,https://npr.brightspotcdn.com/dims3/default/strip/false/crop/8448x4752+0+0/resize/1400/quality/100/format/jpeg/?url=http%3A%2F%2Fnpr-brightspot.s3.amazonaws.com%2F95%2F91%2Fb257134b4bc5884d483bec1e2fdd%2Fap24164543761590.jpg,2024-06-13T06:23:24Z,"BARI, Italy A Group of Seven summit is opening Thursday with agreement on a U.S. proposal to back a $50 billion loan to Ukraine using frozen Russian assets as collateral, giving Kyiv a strong show of… [+6456 chars]"
business-insider,Business Insider,Rebecca Rommen,"Israel's special forces hostage rescue was aided by US intelligence, report says",US intelligence helped Israeli special forces rescue four hostages held captive in Gaza for eight months.,https://www.businessinsider.com/gaza-us-intelligence-helped-israel-plan-rescue-4-hostages-report-2024-6,https://i.insider.com/66657aa9a2a35d0ca37710a0?width=1200&format=jpeg,2024-06-09T11:20:05Z,"L: Civil defense teams and locals investigate the rubble after Israeli attacks on Nuseirat camp in Deir al Balah, Gaza on June 08, 2024.
R: Noa Argamani embraces her father after Israeli forces rescu… [+3078 chars]"
business-insider,Business Insider,Grace Eliza Goodwin,How Israel is using AI to try to get Americans on its side,"Israel conducted a secret influence campaign targeting US lawmakers and civilians to drum up support for its Gaza war,  reports The New York Times.",https://www.businessinsider.com/israel-going-great-lengths-get-americans-on-its-side-2024-6,https://i.insider.com/6660cf94d0b8e1c832cc5483?width=1200&format=jpeg,2024-06-05T21:26:52Z,"Israeli soldiers are seen near the Gaza Strip border in southern Israel on March 4, 2024.AP Photo/Ohad Zwigenberg
<ul><li>Israel ran a secret influence campaign to gain US support for its war in Gaz… [+3003 chars]"
business-insider,Business Insider,Bryan Metzger,The Trump-Biden rematch has incredibly high stakes. Here's why some Americans might not vote anyway.,"Whether it's anger over the war in Gaza or broader dissatisfaction with both Biden and Trump, some people may not cast votes this year.",https://www.businessinsider.com/why-people-wont-vote-trump-biden-rematch,https://i.insider.com/6661bd8e1cd3b1779043caf7?width=1200&format=jpeg,2024-06-09T11:39:01Z,"Some Americans may not vote in November despite the high stakes of this year's election.Luke Hales and Kevin Dietsch/Getty Images
<ul><li>Trump and Biden are set for a rematch this fall, and the sta… [+3632 chars]"
business-insider,Business Insider,Rebecca Rommen,"Israeli special forces disguised themselves as displaced Gazans to infiltrate a refugee camp and rescue 4 hostages, reports say",Israeli soldiers posed as displaced Palestinians to carry out the hostage rescue mission on Saturday.,https://www.businessinsider.com/gaza-israeli-elite-forces-liberated-4-hostages-disguised-palestinians-reports-2024-6,https://i.insider.com/6665b51ee079049018174164?width=1200&format=jpeg,2024-06-12T16:12:32Z,"A Palestinian man inspects the damage a day after the Israeli operation in the Nuseirat camp in the central Gaza Strip on June 9, 2024.EYAD BABA/ Getty Images
<ul><li>Israeli special forces rescued … [+3374 chars]"
business-insider,Business Insider,Bryan Metzger,Is Gaza your top issue? Here's a guide to each 2024 candidate's stance.,Some voters could stay home or cast protest votes over Biden's handling of the war. But Trump would likely be even more supportive of Israel.,https://www.businessinsider.com/how-to-vote-gaza-top-issue-2024-candidate-guide,https://i.insider.com/664f984020abc1efe8fd2318?width=1200&format=jpeg,2024-05-30T11:00:01Z,"Pro-Palestinian demonstrators in Michigan during a visit by President Joe Biden in May.Jeff Kowalsky/AFP via Getty Images
<ul><li>Israel's war in Gaza — and US support for it — has become a major is… [+5837 chars]"
business-insider,Business Insider,Grace Eliza Goodwin,Israel gave Biden his worst news yet: the war in Gaza could last past the election,"Biden has struggled to gain the support of young voters who criticize his support of Israel, and the ongoing war could cost him.",https://www.businessinsider.com/israel-says-war-gaza-last-through-2024-blow-to-biden-2024-5,https://i.insider.com/65b6990343bb77284ba10f45?width=1200&format=jpeg,2024-05-29T21:01:19Z,"President Joe Biden is facing pressure from young progressives over his support of Israel's war in Gaza.Sean Rayford/Getty Images
<ul><li>Israel expects its war against Hamas to last months more — p… [+3820 chars]"
business-insider,Business Insider,Grace Eliza Goodwin,Israeli military knew how Hamas planned to take hostages weeks before October 7: report,"Weeks before the October 7 attack, the IDF had detailed intel on Hamas' plans, Kan News reported, citing an IDF intel document.",https://www.businessinsider.com/israel-knew-hamas-plans-weeks-before-before-oct-7-report-2024-6,https://i.insider.com/66709354ed9a404d829e7887?width=1200&format=jpeg,2024-06-17T21:17:18Z,"Israel soldiers inspect burnt cars at the site of the Hamas attacks on the Nova music festival in southern Israel.Amir Cohen/Reuters
<ul><li>The IDF knew about Hamas' plans to attack just weeks befo… [+2777 chars]"
business-insider,Business Insider,Nathan Rennolds,Militant group releases 2 videos of an Amazon cloud engineer held hostage in Gaza since October 7,"Alexander Troufanov worked as an engineer at Annapurna Labs, a subsidiary of Amazon, before he was abducted, according to his LinkedIn profile.",https://www.businessinsider.com/pij-releases-2-videos-amazon-computer-engineer-hostage-gaza-israel-2024-6,https://i.insider.com/6659bc01d0b8e1c832caa66d?width=1200&format=jpeg,2024-06-01T16:41:48Z,"A screenshot from a video showing Alexander Troufanov.Hostage and Missing Families Forum/X
<ul><li>Palestinian Islamic Jihad released videos of the hostage Alexander Troufanov.</li><li>Troufanov, an… [+4673 chars]"
business-insider,Business Insider,"John L. Dorman,Brent D. Griffiths",Biden says there's 'every reason' for people to think Netanyahu is prolonging the war in Gaza to stay in power,The TIME interview was held before Biden gave a speech spelling out a plan which would lead to a permanent cease-fire and the release of hostages.,https://www.businessinsider.com/biden-netanyahu-israel-hamas-war-ceasefire-plan-2024-6,https://i.insider.com/66572be785e29ef64829c489?width=1200&format=jpeg,2024-06-04T17:18:19Z,"US President Joe Biden shakes hands with Israeli Prime Minister Benjamin Netanyahu.Jim Watson / Getty Images
<ul><li>President Joe Biden said there's 'every reason' to think Netanyahu is prolonging … [+2029 chars]"
business-insider,Business Insider,Rebecca Rommen,"Video that appears to show IDF soldier threatening mutiny in Gaza shared by son of Israeli PM Benjamin Netanyahu, say reports","""Reservist soldiers do not intend to hand the keys over to any Palestinian authority,"" the  alleged reservist said in the video, per reports.",https://www.businessinsider.com/video-alleged-idf-soldier-threatening-gaza-mutiny-shared-netanyahus-son-2024-5,https://i.insider.com/657475197a3c8094d5db68f6?width=1200&format=jpeg,2024-05-26T16:02:18Z,"IDF soldiers ground operation in Gaza.IDF
<ul><li>Benjamin Netanyahu's son shared a video of an alleged masked reservist, reports said.</li><li>His speech appears to threaten a mutiny of IDF soldier… [+3143 chars]"
business-insider,Business Insider,Grace Eliza Goodwin,Top US diplomat says Hamas is moving the goalposts on a cease-fire,"Antony Blinken says Hamas wants to make changes to a proposed ceasefire deal, complicating peace efforts as the 8-month-long war continues.",https://www.businessinsider.com/antony-blinken-hamas-negotiations-new-demands-cease-fire-2024-6,https://i.insider.com/6669d29aed9a404d829cfbb9?width=1200&format=jpeg,2024-06-12T17:19:01Z,"US Secretary of State Antony Blinken.Kent Nishimura/Getty Images
<ul><li>Hamas wants to change the terms of a US-backed ceasefire proposal, says Antony Blinken.</li><li>Israel has already accepted t… [+2739 chars]"
business-insider,Business Insider,Joshua Zitser,Israeli tour guides say leading groups to October 7 terror sites is the only way for them to make money now,"Tour guides like Amit Musaei, a Nova festival survivor, say they have had to shift toward dark tourism to financially survive Israel's tourism drop.",https://www.businessinsider.com/israel-gaza-tour-guides-pivot-october-7-tours-make-money-2024-6,https://i.insider.com/666c3755764df1611259d7b6?width=1200&format=jpeg,2024-06-15T08:38:29Z,"Memorials at the site of the Nova festival attack.Courtesty of Slava Bazarsky
<ul><li>Amit Musaei, who survived the Nova Festival Hamas terror attack, now leads tours to the site.</li><li>BI spoke t… [+5181 chars]"
business-insider,Business Insider,Michael Peck,The US military's confidence in smart bombs may have a fatal flaw,"Precision warfare appeals to America's strengths, but a retired US Army officer argues that its effectiveness is a myth.",https://www.businessinsider.com/us-military-confidence-smart-bombs-may-have-a-fatal-flaw-2024-6,https://i.insider.com/66623016d0b8e1c832ccdaf5?width=1200&format=jpeg,2024-06-08T09:00:01Z,"A US Air Force F-15E Strike Eagle maneuvers during a 2023 bombing exercise.Markus Rauchenberger/US Army
<ul><li>Precision warfare has been a central tenet of American strategy. </li><li>But percepti… [+5727 chars]"
business-insider,Business Insider,Cameron Manley,2 cargo ships caught fire after being hit by projectiles in suspected Houthi attacks off the coast of Yemen,"Two cargo ships were hit by a missile and an unknown projectile suspected to have been fired by Houthi rebels, UK maritime agencies reported.",https://www.businessinsider.com/yemens-houthi-rebels-hit-2-ships-red-sea-missiles-drones-2024-6,https://i.insider.com/66656ff9ed9a404d829bf5ca?width=1200&format=jpeg,2024-06-09T10:26:15Z,"Yemen's Houthi rebels raise their weapons.Mohammed Hamoud
<ul><li>Two cargo ships sailing near Yemen caught fire after being hit by projectiles. </li><li>The missiles are suspected to have been fire… [+3530 chars]"
business-insider,Business Insider,Geoff Weiss,13 pro-Palestine protesters arrested after occupying the office of Stanford's president,"Arrested students will be immediately suspended, and any who are seniors will not be allowed to graduate, Stanford leaders said.",https://www.businessinsider.com/pro-palestine-protesters-arrested-stanford-university-occupying-presidents-office-2024-6,https://i.insider.com/6660b067d0b8e1c832cc3791?width=1200&format=jpeg,2024-06-05T19:46:13Z,Pro-Palestinian students gather on the campus of Wayne State University to protest Vice President Kamala Harris and the Biden administration's support for Israel during her visit to Detroit.Adam J. D… [+1796 chars]
business-insider,Business Insider,John L. Dorman,Trump once backed a TikTok ban. Now he's joined the app as he races Biden for young voters.,"TikTok has roughly 170 million users in the United States, and both Trump and Biden are angling to appeal to its young audience ahead of November.",https://www.businessinsider.com/trump-tiktok-social-media-app-young-voters-biden-2024-6,https://i.insider.com/665cd5151cd3b1779042601e?width=1200&format=jpeg,2024-06-02T20:41:26Z,"Former President Donald Trump speaks during a news conference at Trump Tower.AP Photo/Julia Nikhinson
<ul><li>Trump has joined TikTok — nearly four years after he sought to ban the app in the US as … [+1914 chars]"
business-insider,Business Insider,Rebecca Rommen,Video shows wounded Palestinian man strapped to Israeli military jeep as IDF says soldiers violated protocol,"The United Nations Special Rapporteur on the occupied Palestinian territories said the incident was ""human shielding in action.""",https://www.businessinsider.com/idf-straps-injured-palestinian-military-jeep-israel-west-bank-2024,https://i.insider.com/6678087e50b021b5cae89325?width=1200&format=jpeg,2024-06-23T11:42:39Z,"A screenshot from a video showing a wounded man strapped to an Israeli military jeep.Palestine Red Crescent Society/X
<ul><li>The Israel Defense Forces strapped a wounded Palestinian man to a jeep d… [+2242 chars]"
business-insider,Business Insider,Rebecca Rommen,"A movie about the retired Israeli general who rescued his family on October 7, likened to Liam Neeson's character in 'Taken,' is planne",Leviathan Productions is working on a film about retired Israeli general Noam Tibon's rescue of his family from their kibbutz on October 7.,https://www.businessinsider.com/ex-general-liam-neeson-taken-rescuing-family-hamas-movie-talk-2024-6,https://i.insider.com/66646a47ed9a404d829beab8?width=1200&format=jpeg,2024-06-09T13:46:28Z,"Major General (Res.) Noam Tibon speaks during a rally calling for the release of the remaining hostages a day after the temporary truce ended outside The Museum of Modern Art, known as 'The Hostages … [+2556 chars]"
business-insider,Business Insider,Rebecca Rommen,"Blackstone CEO Steve Schwarzman says he will back Trump, citing concerns over rise in antisemitism","Steve Schwarzman is a billionaire cofounder of Blackstone, the world's largest alternative asset manager.",https://www.businessinsider.com/blackstone-ceo-steve-schwarzman-endorses-donald-trump-2024-5,https://i.insider.com/6651c5fd239fda2da6cbbc18?width=1200&format=jpeg,2024-05-27T17:21:30Z,"Donald Trump and Steve Schwarzman.James Devaney | NurPhoto/ Getty Images
<ul><li>Steve Schwarzman has endorsed Donald Trump's reelection bid.</li><li>It gives the former president backing from one o… [+2110 chars]"
business-insider,Business Insider,Matthew Loh,A Ukrainian brigade appeared to use video game clips to say that it took down a Russian Su-25,The video posted by the 110th shows two planes flying over a virtual field before the camera switches to a frontal view of a Su-25 going down.,https://www.businessinsider.com/ukrainian-brigade-seems-video-game-clips-downed-russian-su-25-2024-5,https://i.insider.com/665028b320abc1efe8fd3c33?width=1200&format=jpeg,2024-05-24T06:58:39Z,"A screenshot of a clip posted by the 110th, which appears to be footage from a video game.110th Mechanized Brigade/Screenshot/Facebook
<ul><li>A Ukrainian brigade announced the destruction of a Russ… [+3114 chars]"
business-insider,Business Insider,Thibault Spirlet,"The US has been 'too passive' with the Houthis in the Red Sea and should go after their leaders, says retired US general","A retired US general said the US has been too passive with the Houthis, letting them dominate the Red Sea, and that it should go after their leaders.",https://www.businessinsider.com/us-passive-red-sea-should-strike-houthi-leaders-retired-general-2024-6,https://i.insider.com/665d98e3d0b8e1c832cb1acc?width=1200&format=jpeg,2024-06-03T12:50:29Z,"Guards during a protest backing the Houthis in Sana'a, Yemen, on March 22, 2024.Photo by Mohammed Hamoud/Getty Images
<ul><li>The US has been ""too passive"" in the Red Sea, a retired US general told … [+3156 chars]"
business-insider,Business Insider,Bryan Metzger,AOC says she 'wouldn't be surprised' if Trump 'threw me in jail' if he wins in 2024,"Ocasio-Cortez argued that ""lock her up"" was Trump's ""motto"" during his 2016 campaign and that his return to power in 2025 would be dangerous.",https://www.businessinsider.com/ocasio-cortez-donald-trump-jail-if-he-wins-2024-6,https://i.insider.com/66620357cc442a2f676ec4f2?width=1200&format=jpeg,2024-06-06T19:35:13Z,"Rep. Alexandria Ocasio-Cortez and former President Donald Trump.AP Photo/Bryan Woolston and LM Otero
<ul><li>AOC suggested that Trump could jail her if he wins the presidency again.</li><li>""It soun… [+2638 chars]"
business-insider,Business Insider,Amanda Goh,A Boston college blames pro-Palestinian student protests for lower enrollment,"However, declining college enrollment rates can also be due to the changing sentiments of the younger generation towards higher education.",https://www.businessinsider.com/boston-college-emerson-pro-palestinian-student-protests-lower-enrollment-2024-6,https://i.insider.com/667396ee087acd2be9b4f0e7?width=1200&format=jpeg,2024-06-20T04:44:55Z,"Emerson was one of several Boston-area colleges that saw pro-Palestinian protests earlier this year.JOSEPH PREZIOSO/AFP via Getty Images
<ul><li>Emerson College in Boston says student protests have … [+3087 chars]"
business-insider,Business Insider,Cameron Manley,"Houthi rebel footage appears to show a downed US Reaper drone worth $30 million. It marked the third loss in a month, a report said.","Houthi rebels downed another US MQ-9 Reaper drone in Yemen, AP said, putting debates surrounding the drone's cost and efficiency in the spotlight.",https://www.businessinsider.com/houthis-downed-3rd-us-reaper-drone-worth-30m-1-month-2024-5,https://i.insider.com/6659f064d0b8e1c832cac2e4?width=1200&format=jpeg,2024-06-01T10:44:54Z,"An image appears to show an MQ-9 reaper drone that Yemen's Houthi rebels claimed they downed.Twitter
<ul><li>Houthi rebels say they downed a US MQ-9 Reaper drone in Yemen, the third lost in May, AP … [+4237 chars]"
business-insider,Business Insider,Paul Iddon,Cannons and machine guns are being tested as drone-killers in 2 wars,Israel and Ukraine are at the forefront of efforts to find cost-effective weapons to down low-flying drones.,https://www.businessinsider.com/two-wars-test-cannons-and-machine-guns-as-drone-killers-2024-6,https://i.insider.com/665e1ea8cc442a2f676d81d3?width=1200&format=jpeg,2024-06-03T19:57:11Z,"Ukrainian troops use a German-made Gepard anti-aircraft gun tank in Odessa region to shoot down drones and other aerial threats.Kay Nietfeld/Getty Images
<ul><li>Israel is considering mounting rotar… [+5916 chars]"
business-insider,Business Insider,John L. Dorman,Trump thinks he can peel voters away from Biden in Democratic-heavy Philadelphia. Here's how he plans to do it.,Trump thinks Philadelphia can help him flip Pennsylvania back into his column. But Biden sees the state as a central to his reelection bid.,https://www.businessinsider.com/trump-biden-philadelphia-pennsylvania-rally-black-swing-voters-2024-6,https://i.insider.com/6677232fd1c84a0eaca6e9f4?width=1200&format=jpeg,2024-06-22T20:24:53Z,"Former President Donald Trump speaks to supporters during a rally in Pennsylvania.Jeff Swensen/Getty Images
<ul><li>Trump on Saturday is headlining a rally at Temple University in deep blue Philadel… [+3978 chars]"
business-insider,Business Insider,Chris Panella,The US Air Force says the military's new dogfighting AI fighter jet pilot is making 'dramatic' advances from one test to the next,"The development of autonomous pilots is moving faster than the Air Force had expected, as a flight last month showed.",https://www.businessinsider.com/us-militarys-ai-fighter-jet-pilot-making-dramatic-advances-officer-2024-6,https://i.insider.com/66743287087acd2be9b50295?width=1200&format=jpeg,2024-06-20T17:05:12Z,"Secretary of the Air Force Frank Kendall flies in an X-62A VISTA in the skies above Edwards Air Force Base, Calif., May 2, 2024.US Air Force photo by Richard Gonzales
<ul><li>The US military has bee… [+6793 chars]"
business-insider,Business Insider,Hallie Lieberman,"The chancellor, his porn films, and the battle for America's soul",Joe Gow and Carmen Wilson filmed themselves having sex with porn stars. Their university was not pleased.,https://www.businessinsider.com/professors-turned-porn-stars-free-speech-campus-battle-wisconsin-2024-6,https://i.insider.com/66635e4bed9a404d829bd79f?width=1200&format=jpeg,2024-06-16T10:00:01Z,"Joe Gow and Carmen Wilson pursued porn as a hobby. Now they're fighting a battle over academic freedom.Simone Lueck for BI
As I'm eating roti in a booth with Joe Gow and his wife, Carmen Wilson, a m… [+25851 chars]"
,Yahoo Entertainment,Mahmoud Issa,"In Gaza, Palestinians return to a shelter scarred by war","Palestinian Umm Mohammed Khrouat says she would rather live in a tent than the school where she is forced to shelter with her five children in northern Gaza,...",https://www.yahoo.com/news/gaza-palestinians-return-shelter-scarred-132307744.html,https://media.zenfs.com/en/reuters.com/5f127cfd4705e8b0344cb992c6acc3a0,2024-06-03T13:23:07Z,"By Mahmoud Issa
JABALIA, Gaza Strip (Reuters) - Palestinian Umm Mohammed Khrouat says she would rather live in a tent than the school where she is forced to shelter with her five children in norther… [+2434 chars]"
,Yahoo Entertainment,WSJ,Israel Says It Rescued Four Hostages Held in Gaza,"Israeli military officials said the four rescued hostages are in good medical condition. Including this operation, seven hostages have been rescued alive...",https://finance.yahoo.com/video/israel-says-rescued-four-hostages-144500166.html,https://s.yimg.com/ny/api/res/1.2/RuVm_tJQoMR1qnqxdkmqkA--/YXBwaWQ9aGlnaGxhbmRlcjt3PTEyMDA7aD02NzU-/https://media.zenfs.com/en/wall_street_journal_733/ec8ad086e2576af19839adbb92fb1767,2024-06-08T14:45:00Z,"Israeli military officials said the four rescued hostages are in good medical condition. Including this operation, seven hostages have been rescued alive since the start of the war. Photo: Marko Djur… [+10 chars]"
,Yahoo Entertainment,,Hamas says it captured Israeli soldiers in Gaza; Israel denies,,https://consent.yahoo.com/v2/collectConsent?sessionId=1_cc-session_0eac67b1-4d9c-448d-b542-ba73892e159c,,2024-05-25T22:18:44Z,"If you click 'Accept all', we and our partners, including 238 who are part of the IAB Transparency &amp; Consent Framework, will also store and/or access information on a device (in other words, use … [+678 chars]"
,Yahoo Entertainment,,"Israel pounds central Gaza camps, deepens invasion of Rafah",,https://consent.yahoo.com/v2/collectConsent?sessionId=1_cc-session_1921c7ba-416d-4bf8-a87b-da2f2a9cd96e,,2024-06-20T07:56:53Z,"If you click 'Accept all', we and our partners, including 237 who are part of the IAB Transparency &amp; Consent Framework, will also store and/or access information on a device (in other words, use … [+678 chars]"
,Yahoo Entertainment,Anders Hagstrom,BEFORE AND AFTER: Photos show destruction of Biden's $320M Gaza pier,Newly released images show the remains of a $320 million temporary pier built to transfer aid into Gaza by the U.S.,https://www.yahoo.com/news/photos-show-destruction-bidens-320m-165435880.html,https://s.yimg.com/ny/api/res/1.2/E86ajZ1XdoQiHhF8Ar6vtQ--/YXBwaWQ9aGlnaGxhbmRlcjt3PTEyMDA7aD03NjM-/https://media.zenfs.com/en/fox_news_text_979/ce95c76a2b03cfa2e2c2de8f5e210cee,2024-05-29T16:54:35Z,"Fox News Digital has obtained satellite images showing the now-destroyed temporary pier the U.S. military installed on the coast of Gaza earlier this month.
The $320 million structure lasted roughly… [+1699 chars]"
,Yahoo Entertainment,WAFAA SHURAFA and SAMY MAGDY,"Israeli army says it used small munitions in Rafah airstrike, and fire was caused by secondary blast","DEIR AL-BALAH, Gaza Strip (AP) — The Israeli military says an initial investigation into a strike that sparked a deadly weekend fire in a tent camp in the...",https://www.yahoo.com/news/israeli-strikes-kill-16-rafah-101826660.html,https://s.yimg.com/ny/api/res/1.2/.OxJlfTivK9lPnK1hw4AgA--/YXBwaWQ9aGlnaGxhbmRlcjt3PTEyMDA7aD04MDA-/https://media.zenfs.com/en/ap.org/ff70f8b65e64cbd82d6923bdf7e624f2,2024-05-28T10:18:26Z,"DEIR AL-BALAH, Gaza Strip (AP) The Israeli military says an initial investigation into a strike that sparked a deadly weekend fire in a tent camp in the southern Gaza city of Rafah has found the blaz… [+5434 chars]"
politico,Politico,Associated Press,Israeli strike kills at least 33 at UN school in Gaza the military claims was being used by Hamas,It was the latest instance of mass casualties among Palestinians trying to find refuge as Israel expands its offensives in the Gaza Strip.,https://www.politico.com/news/2024/06/06/israeli-strike-un-school-gaza-hamas-00162003,https://s.yimg.com/ny/api/res/1.2/9hyKsqq.cb70h.YadKYMWg--/YXBwaWQ9aGlnaGxhbmRlcjt3PTEyMDA7aD04MDA-/https://media.zenfs.com/en/politico_453/309d0a5dcc62455efedeb37ff95db294,2024-06-06T12:56:40Z,"An Israeli strike early Thursday on a school sheltering displaced Palestinians in central Gaza killed more than 30 people, including 23 women and children, according to local health officials. The Is… [+6538 chars]"
,Yahoo Entertainment,Greg Norman,Mother of rescued Hamas hostage says son described 'strange rules' while in captivity,"The mother of recently-rescued Israeli hostage Andrey Kozlov says he son told her that Hamas made captives live by ""very strange rules"" in the Gaza Strip.",https://www.yahoo.com/news/mother-rescued-hamas-hostage-says-111625309.html,https://s.yimg.com/ny/api/res/1.2/7ebJlzd3WYd2gb0GluQTAA--/YXBwaWQ9aGlnaGxhbmRlcjt3PTEyMDA7aD02NzU-/https://media.zenfs.com/en/fox_news_text_979/4716be69d56c6da6b51d247da6c43f94,2024-06-13T11:16:25Z,"The mother of one of the four Hamas hostages rescued by Israeli forces during a special operation over the weekend says her son has described to her ""very strange rules"" the Palestinian terrorists ma… [+2588 chars]"
